4.975932273126920102e-01,5.209306627601322237e-01,2.409149542432183211e-01,3.032283179717962240e-01,4.407157897949218750e-01
4.982597821991028297e-01,5.160512295658956639e-01,2.385409128798744449e-01,3.019996477926292222e-01,4.477162361145019531e-01
4.989169967161596886e-01,5.113148565759370046e-01,2.363806295506410970e-01,3.008271619640965344e-01,4.542286396026611328e-01
4.995617343514854314e-01,5.067103270889099509e-01,2.344308663181424723e-01,2.997090548252697717e-01,4.612312316894531250e-01
5.001909082866906608e-01,5.022267005173075560e-01,2.326887576610471853e-01,2.986438830460819149e-01,4.672317504882812500e-01
5.008139536455754603e-01,4.979189700604775282e-01,2.311804230450453246e-01,2.976793510867396519e-01,4.742314815521240234e-01
5.014131609898517805e-01,4.937003051729081937e-01,2.298711085583198810e-01,2.967570866781883976e-01,4.802324771881103516e-01
5.019851105727579643e-01,4.895597093087741269e-01,2.287584918565596370e-01,2.958762130103969601e-01,4.872312545776367188e-01
5.025264072480364330e-01,4.854874537086249497e-01,2.278409456147340584e-01,2.950371408457727052e-01,4.932708740234375000e-01
5.030334009070935863e-01,4.814735248785472210e-01,2.271169486973802776e-01,2.942403231822278697e-01,5.002734661102294922e-01
5.035021973191166067e-01,4.775076603425055244e-01,2.265850622148952165e-01,2.934863403307832463e-01,5.065014362335205078e-01
5.039286990144953293e-01,4.735794785101773985e-01,2.262439616195551229e-01,2.927760472465145702e-01,5.125002861022949219e-01
5.043092422845457667e-01,4.696815855612471724e-01,2.260942115559484988e-01,2.921126367009871938e-01,5.195033550262451172e-01
5.046400974302360787e-01,4.658068483594823284e-01,2.261368894463559043e-01,2.914997384401742941e-01,5.265030860900878906e-01
5.049164401436948557e-01,4.619428288858793974e-01,2.263701949395850177e-01,2.909378993037811112e-01,5.330102443695068359e-01
5.051332990333633477e-01,4.580764324654016950e-01,2.267919911979505987e-01,2.904277693517001713e-01,5.400099754333496094e-01
5.052856278571599136e-01,4.541939579308564845e-01,2.273997993955202690e-01,2.899701585138872995e-01,5.460104942321777344e-01
5.053683169197489278e-01,4.502807767796198068e-01,2.281905375712359740e-01,2.895658541800587016e-01,5.535182952880859375e-01
5.053762977145548341e-01,4.463214420592164777e-01,2.291605248282742036e-01,2.892156813329187504e-01,5.595180988311767578e-01
5.053046283317441656e-01,4.422996345184453393e-01,2.303053597832230015e-01,2.889204344020672166e-01,5.655183792114257812e-01
5.051486163110988636e-01,4.381982300578189382e-01,2.316198564764664902e-01,2.886808441792366176e-01,5.725181102752685547e-01
5.049039576423675069e-01,4.339993878228557422e-01,2.330979629727896185e-01,2.884975123288079368e-01,5.785179138183593750e-01
5.045668987603009192e-01,4.296847008611996421e-01,2.347326850970188339e-01,2.883708312757112258e-01,5.848560333251953125e-01
5.041344709874910901e-01,4.252357282229219382e-01,2.365162989891540501e-01,2.883010340984015207e-01,5.918610095977783203e-01
5.036047717550664604e-01,4.206348623360984806e-01,2.384408916712372761e-01,2.882883035908359037e-01,5.978612899780273438e-01
5.029769347546371172e-01,4.158643519807593836e-01,2.404971156042245151e-01,2.883320122700457899e-01,6.040477752685546875e-01
5.022514393412789158e-01,4.109074861511303189e-01,2.426748323534818064e-01,2.884309933040394847e-01,6.110463142395019531e-01
5.014302775630775644e-01,4.057491281430055108e-01,2.449632592254296359e-01,2.885833857570945238e-01,6.180498600006103516e-01
5.005173687073483091e-01,4.003788420454896246e-01,2.473542488335254697e-01,2.887873075889880181e-01,6.233642101287841797e-01
4.995183914075311815e-01,3.947913073277968254e-01,2.498425805401860156e-01,2.890409735612875508e-01,6.308703422546386719e-01
4.984415341082628070e-01,3.889999329660306371e-01,2.524437285188130264e-01,2.893468607014830773e-01,6.368737220764160156e-01
4.972943727692558102e-01,3.830087611626125654e-01,2.551581381578184593e-01,2.897036500451722341e-01,6.438741683959960938e-01
4.960847631769623733e-01,3.768158201397159290e-01,2.579770600795958102e-01,2.901035120901346853e-01,6.518743038177490234e-01
4.948211355744092654e-01,3.702348445203202942e-01,2.606018133088081057e-01,2.904933979098568986e-01,6.603825092315673828e-01
4.935192011988562832e-01,3.634651479084530790e-01,2.633119534919640126e-01,2.909150915926824732e-01,6.683828830718994141e-01
4.921851264946485727e-01,3.565737323944652148e-01,2.661979979750781489e-01,2.913761652325673190e-01,6.763832569122314453e-01
4.908209213294796869e-01,3.496121668579611486e-01,2.693282843294372841e-01,2.918831355809019534e-01,6.833834648132324219e-01
4.894268263402393182e-01,3.426127955711391060e-01,2.727383320734554362e-01,2.924402973054413546e-01,6.913824081420898438e-01
4.880036479912873704e-01,3.355903040377798963e-01,2.764293106868792593e-01,2.930495996165197181e-01,6.993827819824218750e-01
4.865545939577524681e-01,3.285439724704755649e-01,2.803714916599461260e-01,2.937065330854939371e-01,7.064054012298583984e-01
4.850843676436104590e-01,3.214741677845041612e-01,2.845335443886757854e-01,2.943981660165991832e-01,7.134041786193847656e-01
4.835947883029965699e-01,3.144086191755307569e-01,2.889206128481555669e-01,2.951242354813528590e-01,7.214150428771972656e-01
4.820957206063570810e-01,3.073964449618084571e-01,2.935285136189258459e-01,2.958794931828337416e-01,7.274155616760253906e-01
4.806209222136128556e-01,3.005757408679550213e-01,2.983586342320646012e-01,2.966514414629389251e-01,7.349135875701904297e-01
4.792325065714431731e-01,2.942011019154767149e-01,3.034185435548019116e-01,2.974251817375950790e-01,7.429139614105224609e-01
4.779738067205577257e-01,2.884780738890224128e-01,3.087020870915997417e-01,2.982221454388632176e-01,7.514443397521972656e-01
4.767921215006869495e-01,2.834487853095058463e-01,3.141328231011726868e-01,2.991322688539114205e-01,7.584359645843505859e-01
4.755799890321686374e-01,2.790570933314682200e-01,3.196041425194483532e-01,3.002820088842885204e-01,9.362630844116210938e-01
4.743300247820019799e-01,2.752066132339665017e-01,3.250981683254057786e-01,3.017003016217653655e-01,9.434463977813720703e-01
4.730429825299994340e-01,2.718195172206862575e-01,3.305889363795480040e-01,3.033407720683453102e-01,9.522628784179687500e-01
4.717219397795798241e-01,2.688331546863046984e-01,3.360488068403643669e-01,3.051405767502997080e-01,9.607684612274169922e-01
4.703703438933780623e-01,2.661966527724726195e-01,3.414511403367694320e-01,3.070397752096836186e-01,9.687685966491699219e-01
4.689914151407899578e-01,2.638679555677572175e-01,3.467711359603915522e-01,3.089857185367915759e-01,9.757685661315917969e-01
4.675887052187501780e-01,2.618160076068101194e-01,3.519872864547781699e-01,3.109346585695175746e-01,9.847681522369384766e-01
4.661646970778475230e-01,2.600109764618583896e-01,3.570794239721467034e-01,3.128490669959791970e-01,9.917695522308349609e-01
4.647214626629339596e-01,2.584269559517129444e-01,3.620298512603278285e-01,3.146982887029660669e-01,1.000767707824707031e+00
4.632163907400616565e-01,2.567696424185234028e-01,3.667637099672398926e-01,3.164039460106152779e-01,1.007769107818603516e+00
4.616922207726304461e-01,2.552755733007472383e-01,3.713249429126249113e-01,3.180071701983812060e-01,1.015768527984619141e+00
4.601515053228960039e-01,2.539330714204353079e-01,3.757049004611923149e-01,3.194951055555075858e-01,1.022771358489990234e+00
4.585963556537538954e-01,2.527306399732185405e-01,3.798969891046208858e-01,3.208590383030928694e-01,1.029772758483886719e+00
4.570288087550326006e-01,2.516587775714484998e-01,3.838969374427513293e-01,3.220942792030331292e-01,1.038280725479125977e+00
4.554508028329370406e-01,2.507093812556511203e-01,3.877025130451460799e-01,3.231995651554813165e-01,1.045386791229248047e+00
4.538641379359599215e-01,2.498750478232659444e-01,3.913131687502778844e-01,3.241764641706686989e-01,1.053021192550659180e+00
4.522705231871037568e-01,2.491490876365413942e-01,3.947298138899061337e-01,3.250289120272435439e-01,1.061021089553833008e+00
4.506715833612366384e-01,2.485252720129193515e-01,3.979545001938288862e-01,3.257627097496295643e-01,1.069020748138427734e+00
4.490688697565874965e-01,2.479976383160847342e-01,4.009901027954849706e-01,3.263850469775137486e-01,1.077019929885864258e+00
4.474638736538323891e-01,2.475603306179152974e-01,4.038399989436771698e-01,3.269040506271309598e-01,1.085021257400512695e+00
4.458580419251653160e-01,2.472074593736039438e-01,4.065077462678770015e-01,3.273283583385588891e-01,1.093019723892211914e+00
4.442527925598944161e-01,2.469329303388718422e-01,4.089967526768965578e-01,3.276667113090555028e-01,1.101019620895385742e+00
4.426495426256909504e-01,2.467303762438762260e-01,4.113099710502213235e-01,3.279275809299000977e-01,1.108019590377807617e+00
4.410497392032033392e-01,2.465930751704444590e-01,4.134495935480639872e-01,3.281188113736729917e-01,1.116022348403930664e+00
4.394548973156920946e-01,2.465138828590106856e-01,4.154167514583819165e-01,3.282472778968256732e-01,1.123024702072143555e+00
4.378666462125730408e-01,2.464851750521300233e-01,4.172112187803354022e-01,3.283185559998129111e-01,1.130026578903198242e+00
4.362867893556308663e-01,2.464989179285814735e-01,4.188311472106522326e-01,3.283366059514490898e-01,1.137532949447631836e+00
4.347173810011739636e-01,2.465472553884613116e-01,4.202729406487588637e-01,3.283035255857538748e-01,1.145532369613647461e+00
4.331607736207472859e-01,2.466214836764392127e-01,4.215307476433005629e-01,3.282192277010403947e-01,1.153870582580566406e+00
4.316197333636226374e-01,2.467115660981201164e-01,4.225959945953305930e-01,3.280809447104344190e-01,1.160376548767089844e+00
4.300975878145712472e-01,2.468068091457333857e-01,4.234573198527677995e-01,3.278830973468390142e-01,1.169376850128173828e+00
4.285983873925043874e-01,2.468958685477438963e-01,4.241003531707192020e-01,3.276171048296231403e-01,1.175377368927001953e+00
4.271271029722817913e-01,2.469668236490521473e-01,4.245075915796107657e-01,3.272713496366094765e-01,1.183378219604492188e+00
4.256898644349423888e-01,2.470073004453404719e-01,4.246584813186713991e-01,3.268315440999809973e-01,1.190377950668334961e+00
4.242942387153249562e-01,2.470047299933848528e-01,4.245299450639339889e-01,3.262819765425352680e-01,1.198971271514892578e+00
4.229495009786817805e-01,2.469473097477902779e-01,4.240980217632483451e-01,3.256088453212124811e-01,1.206594705581665039e+00
4.216668245613566235e-01,2.468257169986435851e-01,4.233415235049044489e-01,3.248076775938236738e-01,1.214594125747680664e+00
4.204596945230457683e-01,2.466303792503590497e-01,4.222455200714415602e-01,3.238920099418166609e-01,1.221597909927368164e+00
4.193434731559461115e-01,2.463560440907330840e-01,4.210717667111706919e-01,3.229973347132830130e-01,1.229599475860595703e+00
4.183346748780798485e-01,2.460031149257094485e-01,4.198236237361668288e-01,3.221309560131210281e-01,1.237080097198486328e+00
4.174499655965620559e-01,2.455767139885541295e-01,4.184965447913790437e-01,3.212967377464425733e-01,1.244079351425170898e+00
4.167050318702136269e-01,2.450855986924363183e-01,4.170863132542388940e-01,3.204963473114114114e-01,1.251587152481079102e+00
4.161132123953913964e-01,2.445406390167915722e-01,4.155895660427235128e-01,3.197288980676357140e-01,1.259588479995727539e+00
4.156840458997821397e-01,2.439530231834368679e-01,4.140048236368948920e-01,3.189914759912707010e-01,1.266586780548095703e+00
4.154218665521673404e-01,2.433330649737499574e-01,4.123338418973458430e-01,3.182800681963633416e-01,1.274586915969848633e+00
4.153246769186755283e-01,2.426897980307007041e-01,4.105828830993843992e-01,3.175904095739011668e-01,1.281586885452270508e+00
4.154613426959477551e-01,2.420257671602935867e-01,4.087014556376417085e-01,3.169181204653446216e-01,1.289586305618286133e+00
4.158999433963033732e-01,2.413470828892249065e-01,4.066391253810432427e-01,3.162586807466218342e-01,1.296587467193603516e+00
4.165565628411500576e-01,2.406759912878821961e-01,4.044676685115235482e-01,3.156085102094310924e-01,1.304586410522460938e+00
4.173586980577918548e-01,2.400383294508734167e-01,4.022488518684307901e-01,3.149648288291126974e-01,1.311587810516357422e+00
4.182424921943908580e-01,2.394664795898753529e-01,4.000369606910357256e-01,3.143257768498221583e-01,1.319902896881103516e+00
4.191504454830311532e-01,2.390017305857427832e-01,3.978806934498070325e-01,3.136904656780342138e-01,1.326901674270629883e+00
4.200299350570998458e-01,2.386944836358793343e-01,3.958241139462845282e-01,3.130589934451842860e-01,1.334935665130615234e+00
4.208329793719647882e-01,2.386007708024121821e-01,3.939063332571779985e-01,3.124324028070397108e-01,1.341935873031616211e+00
4.215173280464212802e-01,2.387753112948607093e-01,3.921600521455336219e-01,3.118125518484383685e-01,1.349935770034790039e+00
4.220482753639338558e-01,2.392638266194738461e-01,3.906097483188248898e-01,3.112019032182432587e-01,1.356937170028686523e+00
4.224002350944978113e-01,2.400979741569702619e-01,3.892704617962050029e-01,3.106032828683663594e-01,1.364445686340332031e+00
4.225574577373230056e-01,2.412941924938673544e-01,3.881476023484737858e-01,3.100196690741726657e-01,1.371445894241333008e+00
4.225138822644476932e-01,2.428553088838017460e-01,3.872375884636413135e-01,3.094540776681133920e-01,1.379437446594238281e+00
4.222724394844559748e-01,2.447729819021042807e-01,3.865288718478322449e-01,3.089094732595791815e-01,1.386437654495239258e+00
4.218440233015971486e-01,2.470299759256480709e-01,3.860031266887470336e-01,3.083886759721230497e-01,1.394436836242675781e+00
4.212461134553985853e-01,2.496024388278167694e-01,3.856372540624334322e-01,3.078957789939278378e-01,1.402436256408691406e+00
4.205017569381638287e-01,2.524597995586361221e-01,3.854029547220771956e-01,3.074324120507214153e-01,1.409436702728271484e+00
4.196376023061920701e-01,2.555674807634362722e-01,3.852696239769600184e-01,3.070002847353744402e-01,1.416436195373535156e+00
4.186821851032762609e-01,2.588882555302543520e-01,3.852061750375462279e-01,3.066017179646128854e-01,1.423907995223999023e+00
4.176642343588483630e-01,2.623836461538208153e-01,3.851819715469054217e-01,3.062379868422113183e-01,1.430908679962158203e+00
4.166111027035647729e-01,2.660153925880723857e-01,3.851685416240724358e-01,3.059100467963955516e-01,1.438416719436645508e+00
4.155474938252129991e-01,2.697467398910543546e-01,3.851407083978958812e-01,3.056185230997388591e-01,1.445416450500488281e+00
4.144945729545441715e-01,2.735434539115597086e-01,3.850773498648374371e-01,3.053637159939183165e-01,1.452921152114868164e+00
4.134694930225358278e-01,2.773744984401260161e-01,3.849617599556068859e-01,3.051456155252813551e-01,1.459921121597290039e+00
4.124853077304537763e-01,2.812123648015369404e-01,3.847816416172212817e-01,3.049639215027172834e-01,1.467922449111938477e+00
4.115511966631802965e-01,2.850330948010537102e-01,3.845288065676588096e-01,3.048180651486662174e-01,1.474922180175781250e+00
4.106729045803318989e-01,2.888160698015715400e-01,3.841986777855733171e-01,3.047072300643532961e-01,1.482167720794677734e+00
4.098532964552065172e-01,2.925436499493121456e-01,3.837896905331115716e-01,3.046303710191347602e-01,1.489166975021362305e+00
4.090929452109990927e-01,2.962007418696048777e-01,3.833026721295675898e-01,3.045862297632414561e-01,1.586371660232543945e+00
4.083906921178406813e-01,2.997743571985197475e-01,3.827402578871993422e-01,3.045733475575772564e-01,1.609371662139892578e+00
4.077441434300385081e-01,3.032532047222274429e-01,3.821063774131521762e-01,3.045900744481341849e-01,1.617375373840332031e+00
4.071500866818839603e-01,3.066273404755172072e-01,3.814058260999010352e-01,3.046345755300449154e-01,1.625377178192138672e+00
4.066048243487903058e-01,3.098878854811139005e-01,3.806439227551429161e-01,3.047048345862692909e-01,1.633870363235473633e+00
4.061044313849914711e-01,3.130268106403445438e-01,3.798262458533983588e-01,3.047986555763331773e-01,1.640869855880737305e+00
4.056449475008841454e-01,3.160367822218268508e-01,3.789584367852676383e-01,3.049136625085925312e-01,1.648870229721069336e+00
4.052225162649938928e-01,3.189110585317679325e-01,3.780460574215023239e-01,3.050472982650032083e-01,1.655376195907592773e+00
4.048334824252458053e-01,3.216434276899918232e-01,3.770944900955502943e-01,3.051968229669222987e-01,1.663377046585083008e+00
4.044744571856780935e-01,3.242281771159672421e-01,3.761088698141333841e-01,3.053593124806079917e-01,1.670376539230346680e+00
4.041423592093755235e-01,3.266600858760911330e-01,3.750940382031613951e-01,3.055316504023118385e-01,1.677376985549926758e+00
4.038344370632607760e-01,3.289344359744528212e-01,3.740545203413549458e-01,3.057105372962341527e-01,1.685376405715942383e+00
4.035482761388095585e-01,3.310470687320710703e-01,3.729945952352274330e-01,3.058927596568810081e-01,1.693376064300537109e+00
4.032817565733645138e-01,3.329945791563497792e-01,3.719184421036973442e-01,3.060755853017421146e-01,1.702375650405883789e+00
4.030330955531458148e-01,3.347741134575012434e-01,3.708297508234429385e-01,3.062556454227488567e-01,1.710376262664794922e+00
4.028008526899661823e-01,3.363818722313600684e-01,3.697943736809106707e-01,3.064353008155500935e-01,1.717375993728637695e+00
4.025904918768865581e-01,3.378108598977846433e-01,3.688259790819024553e-01,3.066104032851220684e-01,1.725378990173339844e+00
4.024076504994266723e-01,3.390557484735660099e-01,3.679141939929482241e-01,3.067737698361948651e-01,1.732887983322143555e+00
4.022555900949628671e-01,3.401142855402454757e-01,3.670518193457434353e-01,3.069185278048517374e-01,1.739891529083251953e+00
4.021359472044041539e-01,3.409866623258278051e-01,3.662338009906490610e-01,3.070382173471818965e-01,1.746891260147094727e+00
4.020492367102579956e-01,3.416750841563934160e-01,3.654565349364701787e-01,3.071268814967839100e-01,1.755398750305175781e+00
4.019951839683221229e-01,3.421834808764759317e-01,3.647174029200592749e-01,3.071791466656257352e-01,1.762787103652954102e+00
4.019729392335352758e-01,3.425173123236258665e-01,3.640144654842283889e-01,3.071902937761970542e-01,1.769788742065429688e+00
4.019812121368071534e-01,3.426834358628177979e-01,3.633462614528835122e-01,3.071563187031811082e-01,1.777787208557128906e+00
4.020183530883285616e-01,3.426900111685365902e-01,3.627116778411314524e-01,3.070739798039803792e-01,1.784787893295288086e+00
4.020824009371023466e-01,3.425464231637448953e-01,3.621098648481450022e-01,3.069408298364241228e-01,1.792181253433227539e+00
4.021711109367959169e-01,3.422632082038394863e-01,3.615401780888840011e-01,3.067552295049539302e-01,1.800184965133666992e+00
4.022819733037325540e-01,3.418519718916221417e-01,3.610021356414277460e-01,3.065163403235069972e-01,1.807926177978515625e+00
4.024122298798382125e-01,3.413252897849401446e-01,3.604953815189751443e-01,3.062240954906462753e-01,1.814926862716674805e+00
4.025588942722317931e-01,3.406965849977688920e-01,3.600196502785491526e-01,3.058791489989154955e-01,1.822932243347167969e+00
4.027187745888033965e-01,3.399800006380039319e-01,3.595747483652060317e-01,3.054828643139550493e-01,1.829933881759643555e+00
4.028884997308543325e-01,3.391902718479780088e-01,3.591605517538254966e-01,3.050373502480498433e-01,1.836439609527587891e+00
4.030646018402431197e-01,3.383423686440573119e-01,3.587768257839609731e-01,3.045449337652350597e-01,1.843811035156250000e+00
4.032435518339952396e-01,3.374513594331446376e-01,3.584232647632910607e-01,3.040083058821237416e-01,1.851809740066528320e+00
4.034218238052868499e-01,3.365321768780432099e-01,3.580994515766753872e-01,3.034304248620551259e-01,1.858209609985351562e+00
4.035959529983386140e-01,3.355994280495963045e-01,3.578048587976924710e-01,3.028145422511651086e-01,1.866238355636596680e+00
4.037626225677958258e-01,3.346671101571060958e-01,3.575387775003933677e-01,3.021640110007733360e-01,1.873238801956176758e+00
4.039187507378346753e-01,3.337483302459107182e-01,3.573002516162092634e-01,3.014820913422275317e-01,1.880239248275756836e+00
4.040615427672171189e-01,3.328551628473409574e-01,3.570881109321629721e-01,3.007720327916380554e-01,1.887238979339599609e+00
4.041885516905772691e-01,3.319984814794963435e-01,3.569009663714605152e-01,3.000370382235840183e-01,1.895239353179931641e+00
4.042977285201083681e-01,3.311878263612803019e-01,3.567372145524517202e-01,2.992802385050492564e-01,1.902238607406616211e+00
4.043874595508553105e-01,3.304313123234144389e-01,3.565950512503491820e-01,2.985046754297899230e-01,1.909238100051879883e+00
4.044565891899611909e-01,3.297355786687979351e-01,3.564724930577100048e-01,2.977132908103196085e-01,1.917028427124023438e+00
4.045043912314082446e-01,3.291059393253755738e-01,3.563675389548714989e-01,2.969093496979797187e-01,1.923190832138061523e+00
4.045306409824878102e-01,3.285460993985891420e-01,3.562779424438285991e-01,2.960956305387034138e-01,1.931191444396972656e+00
4.045355561345948536e-01,3.280583502690002651e-01,3.562013624001737488e-01,2.952747384919117701e-01,1.937718152999877930e+00
4.045197559780923102e-01,3.276436904068844025e-01,3.561354279011178514e-01,2.944491716288838434e-01,1.945718765258789062e+00
4.044842177601488675e-01,3.273019428472726533e-01,3.560777817260850631e-01,2.936213214313733721e-01,1.953225612640380859e+00
4.044302255018054626e-01,3.270318889500583581e-01,3.560261236755573599e-01,2.927934740414472325e-01,1.961225032806396484e+00
4.043593143347778418e-01,3.268314100807331868e-01,3.559782501845034641e-01,2.919678054712270265e-01,1.968224048614501953e+00
4.042731409855326863e-01,3.266980267529106530e-01,3.559324837731256408e-01,2.911477513379394644e-01,1.976224660873413086e+00
4.041735207952891207e-01,3.266286391026386737e-01,3.558873046956342323e-01,2.903367346227583301e-01,1.982390642166137695e+00
4.040624319933251996e-01,3.266193172955557111e-01,3.558410223356412438e-01,2.895369036414141006e-01,1.989390134811401367e+00
4.039418947507111834e-01,3.266657068880327031e-01,3.557920737765952190e-01,2.887499844193819887e-01,1.996393680572509766e+00
4.038139015411152388e-01,3.267632540758150794e-01,3.557391435179471095e-01,2.879776230831072037e-01,2.003460884094238281e+00
4.036803791890289372e-01,3.269073103394167235e-01,3.556811675486054591e-01,2.872213818217896342e-01,2.010459899902343750e+00
4.035431574110562858e-01,3.270932233231045316e-01,3.556173316661518369e-01,2.864827359077942726e-01,2.018463373184204102e+00
4.034039440514157748e-01,3.273164135766614691e-01,3.555470643078377235e-01,2.857630713109448606e-01,2.025464773178100586e+00
4.032643073902583697e-01,3.275724341009384477e-01,3.554700209558230850e-01,2.850636698577826422e-01,2.031464338302612305e+00
4.031256647437181928e-01,3.278570143767065570e-01,3.553860619127486298e-01,2.843856841000061419e-01,2.039971828460693359e+00
4.029892718971441745e-01,3.281661169682776880e-01,3.552952528952761924e-01,2.837302029727160058e-01,2.046478748321533203e+00
4.028562242376287905e-01,3.284959558511488242e-01,3.551978347371073652e-01,2.830982288113226275e-01,2.054478883743286133e+00
4.027274592027683675e-01,3.288430131397142020e-01,3.550941996224274977e-01,2.824906752440604629e-01,2.061479091644287109e+00
4.026037618924568351e-01,3.292040457265106301e-01,3.549848644247642904e-01,2.819083545475981056e-01,2.068478584289550781e+00
4.024857731156878948e-01,3.295760871920561663e-01,3.548704466312407324e-01,2.813519756851516895e-01,2.075479030609130859e+00
4.023739992557016087e-01,3.299564441638029866e-01,3.547516409714669972e-01,2.808221424967053959e-01,2.083345651626586914e+00
4.022688233416124581e-01,3.303426883056272967e-01,3.546291972664708525e-01,2.803193521439792946e-01,2.091345548629760742e+00
4.021705168023003707e-01,3.307326449931101697e-01,3.545038998898981664e-01,2.798439939121278863e-01,2.098592281341552734e+00
4.020792510631415184e-01,3.311243818513806558e-01,3.543765514902245117e-01,2.793963570092389825e-01,2.105589628219604492e+00
4.019951098522999700e-01,3.315161918689239484e-01,3.542479546785491928e-01,2.789766250321089047e-01,2.112118959426879883e+00
4.019181014717785883e-01,3.319065731197032298e-01,3.541188933733783184e-01,2.785848613590245493e-01,2.120121717453002930e+00
4.018481689284268410e-01,3.322942154440663987e-01,3.539901241131162557e-01,2.782210218385680056e-01,2.127121925354003906e+00
4.017852004497659557e-01,3.326779818230627961e-01,3.538623637966105129e-01,2.778849485452327128e-01,2.136632919311523438e+00
4.017290388681421520e-01,3.330568918127757017e-01,3.537362812471124274e-01,2.775763706926746566e-01,2.146632194519042969e+00
4.016794892505754500e-01,3.334301126215041822e-01,3.536124978246942829e-01,2.772949349503229799e-01,2.156136751174926758e+00
4.016363274856846188e-01,3.337969397485895939e-01,3.534915779974210359e-01,2.770401923125928589e-01,2.163136243820190430e+00
4.015993071713565565e-01,3.341567828526562645e-01,3.533740260008634837e-01,2.768116017931619988e-01,2.170135974884033203e+00
4.015681656431240865e-01,3.345091527966027045e-01,3.532602840308574632e-01,2.766085353532358182e-01,2.177809238433837891e+00
4.015426292169328448e-01,3.348536497334015372e-01,3.531507316129245955e-01,2.764302833314246088e-01,2.184808969497680664e+00
4.015224176950421553e-01,3.351899522436709855e-01,3.530456859846004547e-01,2.762760603069293608e-01,2.191809415817260742e+00
